url,username,fullname
https://www.instagram.com/jiteshpillaai/,jiteshpillaai,Jitesh Pillai
https://www.instagram.com/thedinomorea/,thedinomorea,Dino Morea
https://www.instagram.com/edgarsakaria/,edgarsakaria,Edgar Sakaria
https://www.instagram.com/tigerbabyfilms/,tigerbabyfilms,Tiger Baby
https://www.instagram.com/ritesh_sid/,ritesh_sid,Ritesh Sidhwani
https://www.instagram.com/zoieakhtar/,zoieakhtar,Zoya Akhtar
https://www.instagram.com/faroutakhtar/,faroutakhtar,Farhan Akhtar
https://www.instagram.com/primevideoin/,primevideoin,amazon prime video IN
https://www.instagram.com/prasadchaurasiya/,prasadchaurasiya,S Prasad
https://www.instagram.com/gangadhar7/,gangadhar7,Gangadhar Giri
https://www.instagram.com/jabaorganiccoconut/,jabaorganiccoconut,jaba organic coconut oil
https://www.instagram.com/purpleorange.in/,purpleorange.in,Purple Orange
https://www.instagram.com/shalzoid/,shalzoid,Shailaja
https://www.instagram.com/fayedsouza/,fayedsouza,Faye D’Souza
https://www.instagram.com/gursanjam.s.puri/,gursanjam.s.puri,Gursanjam Singh Puri
https://www.instagram.com/satramramani/,satramramani,Satramm
https://www.instagram.com/varadbhatnagar/,varadbhatnagar,Varad Bhatnagar | वरद भटनागर
https://www.instagram.com/therock/,therock,therock
https://www.instagram.com/vedantmalik14/,vedantmalik14,Vedant
https://www.instagram.com/janviturakiamalik/,janviturakiamalik,Janvi Turakia Malik
https://www.instagram.com/zoamorani/,zoamorani,Zoa 💫
https://www.instagram.com/the.wrap.galore/,the.wrap.galore,Ritika Lodha
https://www.instagram.com/theearthcircle_/,theearthcircle_,The Earth Circle
https://www.instagram.com/sachatheshopkeeper/,sachatheshopkeeper,Sacha’s Shop
https://www.instagram.com/uniladadventure/,uniladadventure,UNILAD Adventure
https://www.instagram.com/leonardodicaprio/,leonardodicaprio,Leonardo DiCaprio
https://www.instagram.com/team_asli_sona/,team_asli_sona,Team Sonakshi Sinha
https://www.instagram.com/maqsood_tyeby/,maqsood_tyeby,Maqsood Tyeby
https://www.instagram.com/zeenattyeby/,zeenattyeby,Zeenat Tyeby
https://www.instagram.com/scubanees/,scubanees,Anees Adenwala
https://www.instagram.com/alisha.fitcru/,alisha.fitcru,Postpartum Fitness Coach
https://www.instagram.com/lostm57/,lostm57,Mohamed Bahgat
https://www.instagram.com/rsolferino/,rsolferino,Raffaele Solferino
https://www.instagram.com/tahirrajbhasin/,tahirrajbhasin,Tahir Raj Bhasin
https://www.instagram.com/neha090982/,neha090982,Neha Lalwani 💛✨
https://www.instagram.com/rahulgangs_/,rahulgangs_,Rahul Gangwani
https://www.instagram.com/prat33kumar/,prat33kumar,PRATEEK KUMAR | FATLOSS EXPERT
https://www.instagram.com/janpasztor/,janpasztor,Janos Pasztor
https://www.instagram.com/thedailyshow/,thedailyshow,The Daily Show
https://www.instagram.com/cnnclimate/,cnnclimate,CNN Climate
https://www.instagram.com/skintherapy_india/,skintherapy_india,SKIN THERAPY
https://www.instagram.com/tigerjackieshroff/,tigerjackieshroff,Tiger Shroff
https://www.instagram.com/rajkummar_rao/,rajkummar_rao,RajKummar Rao
https://www.instagram.com/artbyaslisona/,artbyaslisona,@aslisona
https://www.instagram.com/srishtipatch/,srishtipatch,Srishti Dixit
https://www.instagram.com/paragdesai9/,paragdesai9,Parag Desai
https://www.instagram.com/bohemiangirl9/,bohemiangirl9,Swati Trivedi
https://www.instagram.com/dollysingh/,dollysingh,Dolly Singh
https://www.instagram.com/duttsanjay/,duttsanjay,Sanjay Dutt
https://www.instagram.com/shraddhakapoor/,shraddhakapoor,Shraddha ✶
https://www.instagram.com/motwayne/,motwayne,Vikramaditya Motwane
https://www.instagram.com/sidehustlefirst/,sidehustlefirst,Side Hustle First
https://www.instagram.com/sonamkapoor/,sonamkapoor,Sonam Kapoor Ahuja
https://www.instagram.com/apoorva1972/,apoorva1972,Apoorva Mehta
https://www.instagram.com/diamirzaofficial/,diamirzaofficial,Dia Mirza Rekhi
https://www.instagram.com/sciencechannel/,sciencechannel,Science Channel
https://www.instagram.com/chhaya.momaya/,chhaya.momaya,Chhaya Momaya
https://www.instagram.com/ajaydevgn/,ajaydevgn,Ajay Devgn
